Sample   ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
     3499,3.556     ,-2.38     ,0.191     ,0.0445    ,     10000
     3500,3.921     ,-0.79     ,0.307     ,0.0456    ,     10000
     3501,4.032     ,0.79      ,0.191     ,0.0445    ,     10000
     3502,3.984     ,0.00      ,0.307     ,0.0380    ,     10000
     3503,3.905     ,0.20      ,0.359     ,0.0641    ,     10000
     3504,4.032     ,-1.19     ,0.089     ,0.0685    ,     10000
     3505,4.032     ,0.60      ,0.346     ,0.0554    ,     10000
     3506,3.889     ,1.98      ,0.179     ,0.0467    ,     10000
     3507,3.873     ,1.79      ,0.269     ,0.0358    ,     10000
     3508,4.032     ,-1.98     ,0.204     ,0.0511    ,     10000
     3509,3.873     ,-0.79     ,0.320     ,0.0173    ,     10000
     3510,3.968     ,-1.39     ,0.050     ,0.0391    ,     10000
     3511,3.952     ,-1.39     ,0.333     ,0.0521    ,     10000
     3512,4.032     ,-1.79     ,0.204     ,0.0532    ,     10000
     3513,4.000     ,-1.59     ,0.269     ,0.0445    ,     10000
     3514,4.032     ,5.16      ,0.397     ,0.0619    ,     10000
     3515,4.032     ,0.60      ,0.436     ,0.0674    ,     10000
     3516,3.794     ,-2.98     ,0.281     ,0.0456    ,     10000
     3517,3.778     ,-0.40     ,0.436     ,0.0304    ,     10000
     3518,3.905     ,1.39      ,0.281     ,0.0478    ,     10000
     3519,4.032     ,-0.60     ,0.436     ,0.0239    ,     10000
     3520,4.032     ,-0.99     ,0.307     ,0.0424    ,     10000
     3521,4.032     ,-0.60     ,0.127     ,0.0369    ,     10000
     3522,4.032     ,2.58      ,0.346     ,0.0608    ,     10000
     3523,4.032     ,2.18      ,0.281     ,0.0445    ,     10000
     3524,4.032     ,-1.79     ,0.384     ,0.0402    ,     10000
     3525,4.032     ,-0.60     ,0.333     ,0.0380    ,     10000
     3526,4.032     ,0.40      ,0.333     ,0.0532    ,     10000
     3527,4.000     ,1.19      ,0.281     ,0.0424    ,     10000
     3528,4.032     ,-1.19     ,0.076     ,0.0685    ,     10000
     3529,4.032     ,-2.98     ,0.230     ,0.0369    ,     10000
     3530,4.032     ,3.77      ,0.230     ,0.0739    ,     10000
     3531,4.032     ,0.79      ,0.294     ,0.0521    ,     10000
     3532,3.984     ,-2.38     ,0.230     ,0.0304    ,     10000
     3533,3.937     ,-3.57     ,0.204     ,0.0282    ,     10000
     3534,3.952     ,-0.60     ,0.063     ,0.0402    ,     10000
     3535,4.032     ,0.20      ,0.423     ,0.0369    ,     10000
     3536,3.778     ,0.00      ,0.230     ,0.0598    ,     10000
     3537,4.032     ,0.79      ,0.101     ,0.0326    ,     10000
     3538,4.032     ,1.59      ,0.397     ,0.0467    ,     10000
     3539,4.032     ,0.60      ,0.359     ,0.0478    ,     10000
     3540,4.000     ,0.79      ,0.281     ,0.0511    ,     10000
     3541,4.032     ,-2.18     ,0.436     ,0.0206    ,     10000
     3542,3.921     ,-1.39     ,0.461     ,0.0217    ,     10000
     3543,4.032     ,-0.79     ,0.307     ,0.0402    ,     10000
     3544,4.032     ,-0.60     ,0.346     ,0.0173    ,     10000
     3545,4.032     ,1.19      ,0.256     ,0.0511    ,     10000
     3546,3.952     ,1.39      ,0.397     ,0.0532    ,     10000
     3547,4.032     ,3.37      ,0.487     ,0.0587    ,     10000
     3548,4.032     ,1.98      ,0.320     ,0.0434    ,     10000
     3549,4.032     ,-2.98     ,0.320     ,0.0293    ,     10000
     3550,4.032     ,0.20      ,0.243     ,0.0239    ,     10000
     3551,4.032     ,0.20      ,0.294     ,0.0347    ,     10000
     3552,4.032     ,1.59      ,0.217     ,0.0347    ,     10000
     3553,3.968     ,-0.79     ,0.269     ,0.0347    ,     10000
     3554,4.032     ,-0.99     ,0.397     ,0.0576    ,     10000
     3555,4.032     ,0.79      ,0.243     ,0.0478    ,     10000
     3556,4.032     ,2.78      ,0.333     ,0.0554    ,     10000
     3557,3.968     ,0.60      ,0.307     ,0.0337    ,     10000
     3558,3.968     ,-1.19     ,0.359     ,0.0391    ,     10000
     3559,3.968     ,0.99      ,0.410     ,0.0391    ,     10000
     3560,3.968     ,-2.18     ,0.243     ,0.0228    ,     10000
     3561,4.032     ,-2.38     ,0.436     ,0.0532    ,     10000
     3562,4.032     ,3.97      ,0.243     ,0.0554    ,     10000
     3563,4.032     ,0.40      ,0.371     ,0.0685    ,     10000
     3564,4.032     ,0.99      ,0.191     ,0.0358    ,     10000
     3565,4.032     ,0.79      ,0.269     ,0.0434    ,     10000
     3566,3.984     ,0.79      ,0.449     ,0.0304    ,     10000
     3567,4.032     ,-0.40     ,0.256     ,0.0456    ,     10000
     3568,4.032     ,0.00      ,0.127     ,0.0413    ,     10000
     3569,4.032     ,2.98      ,0.204     ,0.0456    ,     10000
     3570,4.032     ,2.98      ,0.179     ,0.0424    ,     10000
     3571,4.032     ,4.17      ,0.153     ,0.0456    ,     10000
     3572,4.032     ,3.17      ,0.281     ,0.0434    ,     10000
     3573,4.032     ,-1.59     ,0.140     ,0.0358    ,     10000
     3574,4.032     ,-0.20     ,0.397     ,0.0445    ,     10000
     3575,4.032     ,-0.79     ,0.281     ,0.0434    ,     10000
     3576,4.032     ,1.39      ,0.307     ,0.0337    ,     10000
     3577,4.032     ,-1.98     ,0.371     ,0.0260    ,     10000
     3578,4.032     ,0.40      ,0.384     ,0.0413    ,     10000
     3579,4.032     ,1.59      ,0.371     ,0.0456    ,     10000
     3580,4.032     ,-0.79     ,0.320     ,0.0532    ,     10000
     3581,4.032     ,1.59      ,0.397     ,0.0489    ,     10000
     3582,3.857     ,-2.98     ,0.513     ,0.0424    ,     10000
     3583,3.841     ,-1.98     ,0.243     ,0.0424    ,     10000
     3584,4.032     ,-1.59     ,0.063     ,0.0467    ,     10000
     3585,4.032     ,0.20      ,0.371     ,0.0369    ,     10000
     3586,4.032     ,3.77      ,0.513     ,0.0445    ,     10000
     3587,4.032     ,-0.20     ,0.320     ,0.0608    ,     10000
     3588,4.032     ,2.78      ,0.410     ,0.0565    ,     10000
     3589,4.032     ,2.78      ,0.166     ,0.0511    ,     10000
     3590,3.810     ,0.20      ,0.397     ,0.0424    ,     10000
     3591,4.032     ,-0.40     ,0.179     ,0.0413    ,     10000
     3592,4.032     ,1.19      ,0.294     ,0.0391    ,     10000
     3593,4.032     ,1.79      ,0.140     ,0.0358    ,     10000
     3594,4.032     ,-0.60     ,0.436     ,0.0565    ,     10000
     3595,4.032     ,0.40      ,0.243     ,0.0511    ,     10000
     3596,4.032     ,0.79      ,0.191     ,0.0608    ,     10000
     3597,4.032     ,0.99      ,0.114     ,0.0565    ,     10000
     3598,3.730     ,-2.18     ,0.230     ,0.0456    ,     10000
     3599,4.032     ,-0.79     ,0.333     ,0.0445    ,     10000
     3600,4.032     ,0.79      ,0.243     ,0.0434    ,     10000
     3601,4.032     ,0.20      ,0.320     ,0.0391    ,     10000
     3602,4.032     ,0.20      ,0.346     ,0.0641    ,     10000
     3603,4.032     ,-0.99     ,0.114     ,0.0663    ,     10000
     3604,4.032     ,0.79      ,0.359     ,0.0554    ,     10000
     3605,4.000     ,2.38      ,0.179     ,0.0467    ,     10000
     3606,4.000     ,1.98      ,0.281     ,0.0347    ,     10000
     3607,4.032     ,-2.38     ,0.217     ,0.0500    ,     10000
     3608,4.032     ,-0.79     ,0.346     ,0.0173    ,     10000
     3609,4.032     ,-0.99     ,0.063     ,0.0380    ,     10000
     3610,4.032     ,-1.19     ,0.346     ,0.0511    ,     10000
     3611,4.032     ,-1.98     ,0.204     ,0.0521    ,     10000
     3612,4.032     ,-1.39     ,0.281     ,0.0434    ,     10000
     3613,4.032     ,5.16      ,0.423     ,0.0587    ,     10000
     3614,4.032     ,0.60      ,0.436     ,0.0685    ,     10000
     3615,3.968     ,-2.98     ,0.307     ,0.0467    ,     10000
     3616,3.952     ,-0.40     ,0.436     ,0.0282    ,     10000
     3617,4.032     ,1.39      ,0.281     ,0.0478    ,     10000
     3618,4.032     ,-0.60     ,0.461     ,0.0228    ,     10000
     3619,4.032     ,-0.79     ,0.333     ,0.0445    ,     10000
     3620,4.032     ,-0.60     ,0.166     ,0.0369    ,     10000
     3621,4.032     ,2.58      ,0.359     ,0.0619    ,     10000
     3622,4.032     ,1.98      ,0.269     ,0.0456    ,     10000
     3623,4.032     ,-1.98     ,0.384     ,0.0413    ,     10000
     3624,4.032     ,-0.60     ,0.359     ,0.0369    ,     10000
     3625,4.032     ,0.40      ,0.359     ,0.0532    ,     10000
     3626,4.032     ,1.19      ,0.294     ,0.0424    ,     10000
     3627,4.032     ,-1.39     ,0.101     ,0.0695    ,     10000
     3628,4.032     ,-2.98     ,0.256     ,0.0369    ,     10000
     3629,4.032     ,4.17      ,0.243     ,0.0739    ,     10000
     3630,4.032     ,0.40      ,0.307     ,0.0511    ,     10000
     3631,4.032     ,-2.18     ,0.243     ,0.0293    ,     10000
     3632,4.032     ,-3.37     ,0.204     ,0.0282    ,     10000
     3633,4.032     ,-0.40     ,0.063     ,0.0402    ,     10000
     3634,4.032     ,0.60      ,0.423     ,0.0358    ,     10000
     3635,3.841     ,0.20      ,0.243     ,0.0598    ,     10000
     3636,4.032     ,0.79      ,0.101     ,0.0337    ,     10000
     3637,4.032     ,1.19      ,0.423     ,0.0456    ,     10000
     3638,4.032     ,0.79      ,0.371     ,0.0500    ,     10000
     3639,4.032     ,1.19      ,0.294     ,0.0511    ,     10000
     3640,4.032     ,-2.38     ,0.449     ,0.0206    ,     10000
     3641,4.032     ,-1.39     ,0.449     ,0.0195    ,     10000
     3642,4.032     ,-0.79     ,0.294     ,0.0402    ,     10000
     3643,4.032     ,-0.60     ,0.333     ,0.0152    ,     10000
     3644,4.032     ,1.19      ,0.269     ,0.0500    ,     10000
     3645,4.032     ,1.39      ,0.384     ,0.0554    ,     10000
     3646,4.032     ,3.17      ,0.474     ,0.0565    ,     10000
     3647,4.032     ,2.18      ,0.281     ,0.0424    ,     10000
     3648,4.032     ,-3.17     ,0.281     ,0.0293    ,     10000
     3649,4.032     ,0.00      ,0.217     ,0.0228    ,     10000
     3650,4.032     ,0.00      ,0.281     ,0.0337    ,     10000
     3651,4.032     ,1.59      ,0.204     ,0.0347    ,     10000
     3652,4.000     ,-1.19     ,0.256     ,0.0337    ,     10000
     3653,4.032     ,-0.79     ,0.397     ,0.0554    ,     10000
     3654,4.032     ,0.60      ,0.217     ,0.0456    ,     10000
     3655,4.032     ,2.58      ,0.346     ,0.0532    ,     10000
     3656,3.921     ,0.60      ,0.307     ,0.0304    ,     10000
     3657,3.952     ,-0.99     ,0.333     ,0.0380    ,     10000
     3658,4.000     ,0.99      ,0.410     ,0.0402    ,     10000
     3659,3.968     ,-2.18     ,0.243     ,0.0228    ,     10000
     3660,4.032     ,-2.78     ,0.436     ,0.0532    ,     10000
     3661,4.032     ,4.17      ,0.217     ,0.0554    ,     10000
     3662,4.032     ,0.40      ,0.359     ,0.0663    ,     10000
     3663,4.032     ,1.19      ,0.204     ,0.0369    ,     10000
     3664,4.032     ,0.79      ,0.256     ,0.0445    ,     10000
     3665,3.905     ,0.60      ,0.436     ,0.0282    ,     10000
     3666,4.032     ,-0.79     ,0.243     ,0.0467    ,     10000
     3667,4.032     ,0.00      ,0.114     ,0.0413    ,     10000
     3668,4.032     ,2.78      ,0.204     ,0.0445    ,     10000
     3669,4.032     ,2.58      ,0.166     ,0.0402    ,     10000
     3670,4.032     ,3.97      ,0.127     ,0.0445    ,     10000
     3671,4.032     ,3.57      ,0.230     ,0.0413    ,     10000
     3672,4.032     ,-1.59     ,0.140     ,0.0358    ,     10000
     3673,4.032     ,0.00      ,0.384     ,0.0445    ,     10000
     3674,4.032     ,-0.79     ,0.269     ,0.0424    ,     10000
     3675,3.952     ,1.19      ,0.281     ,0.0337    ,     10000
     3676,4.032     ,-1.98     ,0.359     ,0.0260    ,     10000
     3677,4.000     ,0.20      ,0.384     ,0.0402    ,     10000
     3678,4.032     ,1.39      ,0.333     ,0.0445    ,     10000
     3679,4.032     ,-0.79     ,0.294     ,0.0532    ,     10000
     3680,3.968     ,1.39      ,0.384     ,0.0478    ,     10000
     3681,3.778     ,-2.58     ,0.526     ,0.0424    ,     10000
     3682,3.778     ,-2.58     ,0.230     ,0.0424    ,     10000
     3683,4.032     ,-1.79     ,0.063     ,0.0456    ,     10000
     3684,3.968     ,-0.40     ,0.371     ,0.0369    ,     10000
     3685,4.032     ,3.57      ,0.513     ,0.0424    ,     10000
     3686,4.032     ,-0.40     ,0.307     ,0.0619    ,     10000
     3687,4.032     ,2.58      ,0.384     ,0.0565    ,     10000
     3688,4.032     ,2.38      ,0.166     ,0.0511    ,     10000
     3689,3.714     ,0.40      ,0.384     ,0.0424    ,     10000
     3690,4.032     ,-0.20     ,0.140     ,0.0413    ,     10000
     3691,4.032     ,1.39      ,0.294     ,0.0402    ,     10000
     3692,4.032     ,1.59      ,0.127     ,0.0369    ,     10000
     3693,4.032     ,-0.79     ,0.410     ,0.0565    ,     10000
     3694,4.032     ,0.20      ,0.230     ,0.0511    ,     10000
     3695,4.032     ,0.60      ,0.166     ,0.0598    ,     10000
     3696,4.032     ,0.79      ,0.089     ,0.0576    ,     10000
     3697,3.635     ,-2.38     ,0.191     ,0.0445    ,     10000
     3698,4.032     ,-0.99     ,0.333     ,0.0456    ,     10000
     3699,4.032     ,0.79      ,0.217     ,0.0434    ,     10000
     3700,4.000     ,0.20      ,0.294     ,0.0391    ,     10000
     3701,3.937     ,0.20      ,0.346     ,0.0641    ,     10000
     3702,4.032     ,-1.39     ,0.101     ,0.0663    ,     10000
     3703,4.032     ,0.99      ,0.333     ,0.0543    ,     10000
     3704,3.873     ,2.18      ,0.166     ,0.0489    ,     10000
     3705,3.905     ,1.59      ,0.269     ,0.0347    ,     10000
     3706,4.032     ,-2.38     ,0.217     ,0.0521    ,     10000
     3707,3.873     ,-0.99     ,0.333     ,0.0173    ,     10000
     3708,4.000     ,-0.79     ,0.037     ,0.0391    ,     10000
     3709,3.984     ,-1.39     ,0.333     ,0.0511    ,     10000
     3710,4.032     ,-1.79     ,0.191     ,0.0521    ,     10000
     3711,4.032     ,-1.79     ,0.256     ,0.0434    ,     10000
     3712,4.032     ,5.16      ,0.384     ,0.0598    ,     10000
     3713,4.032     ,0.60      ,0.436     ,0.0685    ,     10000
     3714,3.857     ,-2.98     ,0.294     ,0.0467    ,     10000
     3715,3.794     ,-0.20     ,0.410     ,0.0293    ,     10000
     3716,3.921     ,1.59      ,0.281     ,0.0478    ,     10000
     3717,4.032     ,-0.40     ,0.449     ,0.0228    ,     10000
     3718,4.032     ,-0.60     ,0.320     ,0.0434    ,     10000
     3719,4.032     ,-0.79     ,0.127     ,0.0358    ,     10000
     3720,4.000     ,2.58      ,0.346     ,0.0608    ,     10000
     3721,4.032     ,2.18      ,0.281     ,0.0456    ,     10000
     3722,4.032     ,-1.98     ,0.371     ,0.0424    ,     10000
     3723,4.032     ,-0.79     ,0.320     ,0.0391    ,     10000
     3724,4.032     ,0.20      ,0.346     ,0.0543    ,     10000
     3725,3.968     ,0.99      ,0.281     ,0.0424    ,     10000
     3726,4.032     ,-1.39     ,0.076     ,0.0674    ,     10000
     3727,4.032     ,-3.17     ,0.230     ,0.0380    ,     10000
     3728,3.984     ,4.17      ,0.230     ,0.0728    ,     10000
     3729,4.032     ,0.60      ,0.294     ,0.0521    ,     10000
     3730,3.984     ,-2.38     ,0.243     ,0.0304    ,     10000
     3731,3.937     ,-3.57     ,0.191     ,0.0304    ,     10000
     3732,3.937     ,-0.60     ,0.050     ,0.0402    ,     10000
     3733,4.032     ,0.40      ,0.423     ,0.0358    ,     10000
     3734,3.762     ,0.20      ,0.230     ,0.0587    ,     10000
     3735,4.032     ,0.79      ,0.101     ,0.0326    ,     10000
     3736,4.032     ,1.59      ,0.436     ,0.0456    ,     10000
     3737,4.032     ,0.60      ,0.333     ,0.0489    ,     10000
     3738,3.984     ,1.19      ,0.281     ,0.0511    ,     10000
     3739,3.937     ,-2.58     ,0.423     ,0.0206    ,     10000
     3740,3.857     ,-1.19     ,0.449     ,0.0217    ,     10000
     3741,4.032     ,-0.79     ,0.320     ,0.0424    ,     10000
     3742,4.032     ,-0.60     ,0.346     ,0.0184    ,     10000
     3743,4.032     ,0.99      ,0.281     ,0.0511    ,     10000
     3744,3.857     ,1.59      ,0.397     ,0.0554    ,     10000
     3745,4.032     ,3.57      ,0.487     ,0.0587    ,     10000
     3746,4.032     ,1.98      ,0.320     ,0.0434    ,     10000
     3747,3.968     ,-2.98     ,0.320     ,0.0304    ,     10000
     3748,4.032     ,-0.20     ,0.230     ,0.0228    ,     10000
     3749,3.889     ,0.20      ,0.294     ,0.0358    ,     10000
     3750,4.032     ,1.59      ,0.217     ,0.0358    ,     10000
     3751,3.841     ,-1.19     ,0.281     ,0.0347    ,     10000
     3752,4.032     ,-1.19     ,0.410     ,0.0576    ,     10000
     3753,4.032     ,0.60      ,0.217     ,0.0478    ,     10000
     3754,4.032     ,2.58      ,0.359     ,0.0565    ,     10000
     3755,3.794     ,0.40      ,0.307     ,0.0326    ,     10000
     3756,3.794     ,-0.79     ,0.333     ,0.0402    ,     10000
     3757,3.810     ,1.19      ,0.423     ,0.0413    ,     10000
     3758,3.810     ,-2.18     ,0.256     ,0.0239    ,     10000
     3759,3.952     ,-2.78     ,0.436     ,0.0532    ,     10000
     3760,3.857     ,4.17      ,0.230     ,0.0554    ,     10000
     3761,4.032     ,0.20      ,0.371     ,0.0674    ,     10000
     3762,4.032     ,1.19      ,0.217     ,0.0358    ,     10000
     3763,3.873     ,0.60      ,0.269     ,0.0456    ,     10000
     3764,3.651     ,1.19      ,0.461     ,0.0326    ,     10000
     3765,3.889     ,-0.60     ,0.269     ,0.0467    ,     10000
     3766,4.000     ,0.00      ,0.127     ,0.0424    ,     10000
     3767,3.952     ,2.98      ,0.230     ,0.0478    ,     10000
     3768,4.032     ,2.58      ,0.166     ,0.0434    ,     10000
     3769,4.032     ,4.17      ,0.127     ,0.0467    ,     10000
     3770,4.000     ,3.57      ,0.269     ,0.0445    ,     10000
     3771,4.000     ,-1.98     ,0.166     ,0.0358    ,     10000
     3772,3.889     ,-0.20     ,0.397     ,0.0456    ,     10000
     3773,3.968     ,-0.79     ,0.281     ,0.0445    ,     10000
     3774,3.667     ,1.19      ,0.294     ,0.0369    ,     10000
